景区名称	地区	景区等级	经度	纬度	
杨震廉政博物馆	陕西	3A	110.230898431528	34.6175240155794	
万盛园酱菜博物馆	陕西	3A	110.252674075734	34.5574162688596	
渭南老街	陕西	3A	109.524719988769	34.5032409927199	
渭南桃花源景区	陕西	3A	109.466353037411	34.4309250125862	
渭南航天生态园	陕西	3A	109.601322002996	34.335398045033	
金粟山景区	陕西	3A	109.342916967115	35.0227689258536	
温泉河景区	陕西	3A	109.216294247853	34.7676180877484	
石川河景区	陕西	3A	109.262476044291	34.6898329483197	
金地景区	陕西	3A	108.971152064014	34.2256186241423	
华州皮影文化园	陕西	3A	109.770212601588	34.5141887849948	
重泉古城	陕西	3A	109.760366005402	34.9809299450861	
初心公园景区	陕西	3A	110.110922993379	35.3950768908579	
渭华竹溪里风情小镇	陕西	3A	109.659472013573	34.4111890238823	
尧头豆腐文化产业园	陕西	3A	109.594124689419	34.9636285786394	
和园景区	陕西	3A	109.544902488153	35.2244590988295	
岳渎·牡丹园景区	陕西	3A	110.25563399239	34.6041769767989	
圣唐乳业工业旅游园	陕西	3A	109.18001573068	34.7570522492849	
黑池秋千谷	陕西	3A	110.092513030427	34.7925929569103	
秦王寨马刨泉	陕西	3A	108.521362859571	34.6356013318292	
冬枣小镇	陕西	3A	110.133687671952	34.8445713647386	
中肯华山牧	陕西	3A	110.133425007421	34.6821379549475	
张桥文化园	陕西	3A	109.46901193189	34.4185986016324	
渭南市博物馆	陕西	3A	109.475758745253	34.5203318645138	
安塞区冯家营千人腰鼓文化村	陕西	3A	109.201884618998	36.8088359387703	
甘泉大峡谷景区	陕西	3A	109.068665013563	36.4641738996377	
南泥湾景区	陕西	3A	109.623343962573	36.3483618785798	
王家坪旧址	陕西	3A	109.264765735205	34.3052404975753	
凤凰山景区	陕西	3A	109.491199988156	36.5992708368077	
清凉山景区	陕西	3A	109.499231288567	36.6090060584863	
万花山景区	陕西	3A	109.355145959345	36.5426739189662	
志丹县九吾山森林公园	陕西	3A	108.815945173594	36.5137783796386	
洛川会议纪念馆	陕西	3A	109.502449018904	35.8256018310752	
中央红军长征胜利纪念园	陕西	3A	108.181287839267	36.9296804302054	
蟒头山国家森林公园	陕西	3A	110.400339960889	35.999442908318	
宜川县秋林第二战区长官司令部旧址	陕西	3A	110.272582052955	36.0888051570994	
万安禅院石窟景区	陕西	3A	108.942256809657	35.6725332175885	
陕西子长钟山石窟景区	陕西	3A	109.534497505261	37.180093926497	
志丹县保安革命旧址（含红大旧址）	陕西	3A	108.775218606857	36.8304463140739	
志丹刘志丹烈士陵园	陕西	3A	108.772534020841	36.8322969569822	
子长龙虎山景区	陕西	3A	109.661931843551	37.1427938247232	
富县太和山景区	陕西	3A	109.388188959732	36.0126068979396	
富县直罗战役纪念馆景区	陕西	3A	109.004816961305	35.9665368910137	
洛川苹果博览园景区	陕西	3A	109.417389548131	35.7784377727147	
洛川相思湖景区	陕西	3A	109.643324073726	35.9626770231291	
甘泉劳山森林公园景区	陕西	3A	109.175639276066	36.2043751205754	
延川路遥故居景区	陕西	3A	110.149313426806	36.888080204447	
安塞南沟景区	陕西	3A	109.314792009734	36.5955928620513	
吴起县南沟生态度假村 	陕西	3A	108.429168	36.964077	
子长县子长革命烈士纪念馆	陕西	3A	109.681063594981	37.1505831807805	
美源山水游乐谷	陕西	3A	109.528327673527	36.6860357492443	
红石峡景区	陕西	3A	109.729128149936	38.3419860935856	
镇北台景区	陕西	3A	109.739556488771	38.343740071185	
红石峡生态公园景区	陕西	3A	109.729128149936	38.3419860935856	
榆阳区补浪河女子民兵治沙连	陕西	3A	109.085665984323	38.3812850513827	
榆阳区圣都乐园	陕西	3A	109.752230950703	38.2829604011922	
榆阳区季鸾公园景区	陕西	3A	109.780120552041	38.3176797118273	
榆阳区府城隍庙景区	陕西	3A	109.856867013794	38.0009900142189	
榆阳区陕北民歌博物馆	陕西	3A	109.775206012426	38.3205770557221	
榆阳区军旅文化园	陕西	3A	109.75201850145	38.2300832379427	
榆阳区青云山景区	陕西	3A	109.821917988776	38.2808660370659	
横山区卧龙山景区	陕西	3A	109.617304295307	38.0355919992721	
横山区茅庐界景区	陕西	3A	109.635539178515	37.7073942637432	
横山区波罗古堡	陕西	3A	109.45236965452	38.0659311963732	
神木市二郎山景区	陕西	3A	110.485975514986	38.8274908556703	
神木市陕北民俗文化大观园	陕西	3A	110.506961548649	38.745739056497	
神木市高家堡古城	陕西	3A	110.302960319877	38.5606341672408	
神木市碧麟湾景区	陕西	3A	110.54283699614	38.7148870383316	
府谷县木瓜园堡	陕西	3A	110.969489982851	39.1906571418777	
府谷县高寒岭人文森林公园	陕西	3A	110.720951036386	39.0142976792884	
府谷县神龙山景区	陕西	3A	111.054463665448	39.0397606411808	
定边县石光银治沙造林示范区	陕西	3A	107.672440796698	37.6400101272171	
定边县塞上森林小镇	陕西	3A	107.640580954498	37.6001244285124	
靖边县五台森林公园	陕西	3A	108.85883998034	37.5831593285826	
靖边县金鸡沙景区	陕西	3A	108.525570971732	37.6347208483031	
靖边县小河会议旧址景区	陕西	3A	109.025441786323	37.3562020254344	
靖边县清凉石窟景区	陕西	3A	109.03837298397	37.3526119722519	
绥德县疏属山景区	陕西	3A	110.269022607202	37.5118078105471	
绥德县文化广场	陕西	3A	110.265223942692	37.5105143941875	
绥德县绿源休闲生态园	陕西	3A	110.431822874098	37.3283041187411	
绥德县创新现代农业园区	陕西	3A	110.310793723585	37.4965138662518	
绥德县郭家沟影视基地景区	陕西	3A	110.42601937135	37.5358132032375	
米脂县李自成行宫景区	陕西	3A	110.189153904988	37.7679328815619	
佳县赤牛坬民俗文化村	陕西	3A	110.585881191092	37.8485656118977	
佳县神泉堡革命纪念馆	陕西	3A	110.449713885956	38.0074680795131	
佳县大美石窑景区	陕西	3A	110.436305957576	38.3411670702182	
吴堡县黄河二碛	陕西	3A	110.788767982048	37.6530070321402	
清涧县路遥书苑景区	陕西	3A	110.483891985186	37.1012699806925	
清涧县太极圣境景区	陕西	3A	110.381642989327	37.0325485525146	
清涧县北国风光景区	陕西	3A	110.48366435457	37.10111347451	
子洲县西峰寺景区	陕西	3A	109.869311509516	37.7082697086737	
子洲县南丰寨景区	陕西	3A	110.069764701015	37.5761737432489	
汉中博物馆	陕西	3A	107.039924843046	33.0757839523217	
拜将坛	陕西	3A	107.037990970944	33.0702709168449	
南湖	陕西	3A	106.904337034795	32.9573951141909	
蔡伦墓祠	陕西	3A	107.663003288841	33.2107575611425	
桔园	陕西	3A	107.248003031375	33.264978809061	
南沙湖	陕西	3A	107.243992995578	33.0417201465146	
张骞纪念馆	陕西	3A	107.302526043625	33.1620296772012	
天台国家森林公园	陕西	3A	107.061009959807	33.2594961121288	
午子山	陕西	3A	107.853041436427	32.9562504291466	
汉江源	陕西	3A	106.234450943114	32.780709992284	
红寺湖	陕西	3A	106.900099997196	32.8829181521037	
草坝	陕西	3A	107.82348898176	32.5790259204991	
陕钢汉钢工业旅游	陕西	3A	106.689212178724	33.1329970602912	
鲤鱼仙山	陕西	3A	107.706945968964	32.98668112865	
香溪洞风景区	陕西	3A	109.042392721466	32.665838960208	
宁陕秦岭峡谷漂流景区	陕西	3A	108.712921	33.763199	
平利县龙头旅游村景区	陕西	3A	109.364896975825	32.3613050892375	
旬阳红军纪念馆景区	陕西	3A	109.560736200733	33.1058513824394	
岚皋千层河旅游景区	陕西	3A	108.796304621924	32.0951954154663	
紫阳文笔山景区	陕西	3A	108.545966279692	32.5182604740066	
旬阳蜀河古镇景区	陕西	3A	109.708140229832	32.9543264550928	
汉阴龙岗生态旅游区	陕西	3A	108.160707749864	32.8011923378475	
石泉子午银滩景区	陕西	3A	108.075728	33.272285	
安康博物馆	陕西	3A	109.013965124958	32.6923256124893	
平利长安女娲茶镇景区	陕西	3A	109.498631310317	32.3483783100427	
白河桥儿沟景区	陕西	3A	109.907706075148	32.8537590301936	
石泉中坝作坊小镇景区	陕西	3A	108.180038026811	32.9332101012992	
岚皋杨家院子景区	陕西	3A	108.89594943011	32.4212300390082	
金丝峡丹江漂流景区	陕西	3A	110.591399032687	33.4549821242083	
凤冠山景区	陕西	3A	110.338196084015	33.7077877069223	
牧护关滑雪场景区	陕西	3A	109.579156584029	34.0496626289466	
老君山旅游景区	陕西	3A	110.214299991467	34.3328320549864	
闯王寨景区	陕西	3A	110.992741004027	33.4730480964423	
月亮洞景区	陕西	3A	109.767708125826	33.3411508449508	
秦楚古道旅游区	陕西	3A	109.055367037777	33.858629069112	
凤凰古镇景区	陕西	3A	109.384838010688	33.5315733635005	
桃花谷旅游景区	陕西	3A	109.217245283897	34.370101997063	
云盖寺古镇	陕西	3A	109.037517707294	33.4849799620787	
童话磨石沟旅游度假村	陕西	3A	109.133890257998	33.3309764844339	
禹平川秦岭原乡旅游景区	陕西	3A	110.226691038011	34.3313760559027	
后湾村	陕西	3A	110.750268943485	33.5965995996627	
鹿城公园	陕西	3A	110.899568037888	33.5220211354371	
蟒岭绿道景区	陕西	3A	110.174736371044	34.0714140186217	
玫瑰小镇	陕西	3A	110.330785333049	34.0350299329235	
金山旅游度假区	陕西	3A	110.349183977351	33.6899560882714	
太子坪景区	陕西	3A	110.604438026995	33.4535441283185	
法官庙秦岭原乡农旅小镇	陕西	3A	110.092809291584	33.2619565234587	
合曼般若小镇	陕西	3A	109.932130462981	33.8686006529748	
孝义小镇景区	陕西	3A	109.972764773742	34.1504935889303	
华阳老街·花溪弄景区	陕西	3A	110.131154989397	34.0831040366749	
万湾乡村旅游景区	陕西	3A	109.375407779105	32.8290865590096	
中国北茶小镇景区	陕西	3A	108.906462299493	34.5251361666846	
小河口景区	陕西	3A	109.298901973398	32.4469210546567	
木耳小镇景区	陕西	3A	109.182441964032	33.7168950893253	
洛南锦绣大地景区	陕西	3A	110.066554516444	34.079143358521	
大禹庙	陕西	3A	110.588765111101	35.6151321891764	
普照寺	陕西	3A	110.506282968667	35.5493249233022	
晋公山风景区	陕西	3A	106.857990039974	33.3394662607636	
南湖公园	陕西	3A	108.990687963092	34.2079320517245	
神农现代农业园区	陕西	3A	108.434290016658	32.3955700481462	
坤元庙生态风景区	陕西	3A	110.441266400602	35.7110037974324	
王峰景区	陕西	3A	110.484852094115	35.7093551136415	
灞岭狩猎休闲山庄	陕西	3A	110.522968993515	35.6792159167425	
象山森林公园	陕西	3A	110.421950945696	35.4871809436459	
隍庙古文化街区	陕西	3A	110.447441981491	35.4682253299745	
庆善寺	陕西	3A	110.446027509635	35.4670167436517	
龙门钢铁景区	陕西	3A	110.58279461336	35.6261457369033	
状元府博物馆	陕西	3A	110.445297	35.46904	
法王庙景区	陕西	3A	110.472513957766	35.5520038725336	
王村景区	陕西	3A	110.229526269861	34.1738874244452	
欣沐阳温泉度假景区	陕西	3A	110.3177379845	35.3608359418049	
北营庙景区	陕西	3A	109.08890662145	32.7272493652874	
泾河新城崇文塔景区	陕西	3A	108.948801504281	34.5013917260289	
原点新城商贸旅游示范区	陕西	3A	108.966993987469	34.4673649731825	
萧何曹参遗址公园	陕西	3A	108.789196959237	34.4751020044468	
大石头民俗旅游度假村	陕西	3A	108.772824622673	34.4221918105974	
西咸沣东沣河生态景区	陕西	3A	108.745309435072	34.2293108422116	
泾渭茯茶坊	陕西	3A	108.901647651451	34.5256019789254	
咸阳茯茶文化体验园	陕西	3A	108.761175756142	34.3250285946609	
西咸新区王府井·赛特奥莱旅游示范区	陕西	3A	108.737420965236	34.4027209854332	
和政县万兽谷景区	甘肃	3A	103.413507989116	35.2704689305341	
兰州市城关区兰山三台阁旅游风景区	甘肃	3A	103.84395847254	36.0289792640236	
兰州市安宁区银滩港旅游景区	甘肃	3A	103.710237073647	36.0916018566394	
兰州市城关区兰州创意文化产业园工业遗存旅游景区	甘肃	3A	103.888989000635	36.053631572438	
龙泉山庄景区	甘肃	3A	103.963009015335	35.9763178954781	
兰州市城关区兰州徐家山森林公园景区	甘肃	3A	103.856277025829	36.0961468989945	
兰州市皋兰县石洞寺景区	甘肃	3A	103.964452771951	36.323708861371	
兰州石源景区	甘肃	3A	103.994405960706	36.0026829068648	
玉泉山庄景区	甘肃	3A	104.007967229838	35.9696493605804	
猪驮山景区	甘肃	3A	103.422429959441	36.2520169176261	
兰州植物园	甘肃	3A	103.711648042111	36.1250448785488	
金城公园景区	甘肃	3A	103.632303590992	36.0908619324472	
兰山祥龙生态园	甘肃	3A	103.852895444567	36.0123430501429	
天庆博物馆	甘肃	3A	103.896370107519	36.072784542297	
兰州市七里河区兰州石佛沟公园	甘肃	3A	103.896535305903	35.9188765590209	
嘉峪关城市博物馆	甘肃	3A	98.2954993918202	39.7815644492114	
讨赖河生态文化景区	甘肃	3A	98.3311479273393	39.7401135468941	
金川公园	甘肃	3A	102.187622978308	38.5200259866568	
北武当山景区	甘肃	3A	101.974252602729	38.2741000251904	
敦煌古城	甘肃	3A	94.5257332802019	40.0632877901805	
金塔鸳鸯湖风景区	甘肃	3A	98.8430529815249	39.9160980570944	
酒泉常青苑	甘肃	3A	98.5046429704838	39.7182010530396	
阿克塞哈萨克民族风情园	甘肃	3A	94.3430209937111	39.6385800755609	
敦煌三危山景区	甘肃	3A	94.8734235058054	40.0405179899278	
金塔金鼎湖金泽溪风景区	甘肃	3A	98.8912194043255	39.9423111092609	
阿克塞金山湖景区	甘肃	3A	94.3365212143631	39.6298852219762	
瓜州县红西路军最后一战纪念景区	甘肃	3A	95.7887726560548	40.513805610679	
玉门“铁人”王进喜纪念馆景区	甘肃	3A	97.4305776993401	40.0430397156821	
敦煌夜市景区	甘肃	3A	94.6712971304636	40.1478097828187	
敦煌党河风情线国家水利风景区	甘肃	3A	94.6625803331169	40.1478697592099	
敦煌雷音寺	甘肃	3A	94.6799441294721	40.1106664293908	
肃北县党河峡谷民族文化风情园	甘肃	3A	94.8553038751942	39.5459413245345	
敦煌农场同舟岛观光农业休闲旅游区	甘肃	3A	104.034395557602	35.8762979937276	
敦煌市光电博览园	甘肃	3A	94.5080389972496	40.0875360615409	
敦煌市千年敦煌•月牙泉小镇民俗文化旅游景区	甘肃	3A	94.6649990207026	40.1400120527245	
酒泉大法幢寺	甘肃	3A	98.5104780037544	39.7705943728642	
酒泉民俗博物馆	甘肃	3A	98.3780339952965	39.7906736816759	
玉门市黄闸湾镇泽湖村果巷花苑景区	甘肃	3A	97.059959483222	40.3058469500689	
玉门市赤金镇铁人故里景区	甘肃	3A	97.0944966351642	40.2897132086321	
甘泉公园	甘肃	3A	100.458526983532	38.948706080055	
二坝湖景区	甘肃	3A	106.015432022487	34.3571880300301	
香古寺景区	甘肃	3A	100.243090954432	39.3121054802084	
梨园口战役纪念馆	甘肃	3A	100.18429128931	39.1452363668891	
祁连葡萄庄园	甘肃	3A	100.337605989004	39.2614081054367	
圣天寺旅游景区	甘肃	3A	100.808660869615	38.4431488121478	
南湖生态植物示范园	甘肃	3A	101.099642864984	38.7799098818719	
公航旅·张掖国际露营基地	甘肃	3A	100.445062	38.970142	
三缘博物馆	甘肃	3A	100.45914941942	38.9470235124176	
临泽县红桥庄园景区	甘肃	3A	100.337605989004	39.2614081054367	
临泽县德源农庄景区	甘肃	3A	100.243090954432	39.3121054802084	
高台县博物馆	甘肃	3A	99.8233006624953	39.3915385483778	
民乐县金阳光生态农业观光园	甘肃	3A	100.865197972649	38.5751410870533	
屋兰古镇	甘肃	3A	100.677708407626	38.8895826143469	
青龙山旅游景区	甘肃	3A	103.27365125342	36.7442330071403	
高台科技馆	甘肃	3A	99.8211019699291	39.3929741300174	
赐儿山景区	甘肃	3A	101.043692085957	38.6013961707215	
方舟温泉水世界	甘肃	3A	100.667470419728	38.7661229548192	
武威市凉州区黄羊河休闲农业旅游区	甘肃	3A	102.947605968571	37.697753045369	
民勤县沙生药材文化博览园景区	甘肃	3A	103.023991221679	38.725514452694	
武威市凉州区天乙生态园景区	甘肃	3A	102.702921471388	37.8212646334838	
武威市民勤县郎福生态文化旅游景区	甘肃	3A	103.111910987026	38.6327590773144	
武威市凉州区塔儿湾景区	甘肃	3A	102.63098202208	37.78617304397	
武威市凉州区天梯山石窟景区	甘肃	3A	102.75070000587	37.5692419845808	
武威市凉州区鸠摩罗什寺景区	甘肃	3A	102.646999078815	37.9383443025517	
武威温泉度假村景区	甘肃	3A	102.206338993948	37.9085420404905	
武威市凉州区头道槽大漠景区	甘肃	3A	102.960664995092	37.937626067809	
武威市凉州区普康田园综合体景区	甘肃	3A	102.422707015014	38.0313010308786	
武威市民勤县苏武沙漠大景区	甘肃	3A	102.867916029153	37.8558190180498	
武威市民勤县石羊河大景区	甘肃	3A	103.114638871368	38.6243173911917	
法泉寺风景旅游区	甘肃	3A	104.76253101245	36.6156729938255	
白银黄河湿地公园	甘肃	3A	104.255285918098	36.3708469293007	
甘肃农垦条山农场旅游区	甘肃	3A	104.063906420725	37.2107709954209	
白银火焰山国家矿山公园主题公园	甘肃	3A	104.202081079353	36.5570815486312	
青鹃山国际旅游休闲度假区	甘肃	3A	105.723460992751	34.3819680324808	
佳·水岸小镇旅游度假区	甘肃	3A	105.671898795462	34.581023551735	
齐寿山文化旅游风景区	甘肃	3A	105.790539082131	34.3501252447479	
秦州区炳灵寺	甘肃	3A	105.69177703877	34.5453289622526	
大地湾遗址景区	甘肃	3A	105.937794082346	35.0123367406634	
木梯寺文物保护管理所	甘肃	3A	104.700915878199	34.693338150751	
卧牛山森林公园	甘肃	3A	104.801321640982	34.4975377702863	
武山蔬菜科技示范园区景区	甘肃	3A	105.009877548181	34.7521111170708	
崇福寺景区	甘肃	3A	106.007041938855	34.4541387263459	
姜维文化园景区	甘肃	3A	98.2264729676196	39.8064660827356	
古坡草原景区	甘肃	3A	105.233814960967	34.5745789958971	
温泉休闲养生旅游景区	甘肃	3A	98.5208452578145	39.7471550850174	
三皇谷森林公园景区	甘肃	3A	106.440983866304	34.7133675907251	
花石崖景区	甘肃	3A	106.207049211498	34.5792262570404	
宣化冈拱北	甘肃	3A	99.7091009694534	39.4340760746548	
华亭莲花台景区	甘肃	3A	106.544846039198	35.1904409567347	
米家沟生态园	甘肃	3A	106.704903150558	35.2356467415568	
柳湖公园	甘肃	3A	106.68120836646	35.5517712208636	
南山生态公园	甘肃	3A	106.674393820862	35.5385853874113	
莲花湖人文生态景区	甘肃	3A	104.93771100724	33.3931555078269	
静宁成纪文化城景区	甘肃	3A	105.737337477286	35.5267145632742	
华亭双凤山公园	甘肃	3A	106.660304707412	35.2159634498293	
庄浪紫荆山公园	甘肃	3A	106.056890708214	35.2119105199785	
泾川县锦绣凤凰旅游景区	甘肃	3A	107.428513032077	35.3676498808212	
灵台县皇普谧文化园	甘肃	3A	107.62700234807	35.1242310478165	
灵台县干槐树旅游示范村	甘肃	3A	107.82676761721	35.0106055254723	
完颜民俗文化景区	甘肃	3A	107.290224737802	35.3646558841201	
泾川县白家民俗文化景区	甘肃	3A	107.290224737802	35.3646558841201	
泾川县汭丰镇郑家沟景区	甘肃	3A	107.25983021155	35.3122318731609	
庄浪县朝那湫景区	甘肃	3A	106.294533927487	35.2649616113005	
庆阳市合水陇东古石刻博物馆	甘肃	3A	108.026096669194	35.8390095860595	
环县东老爷山景区	甘肃	3A	107.45676051833	36.8316509305266	
宁县古豳文化旅游区	甘肃	3A	107.92476816699	35.5078957326181	
正宁县调令关森林公园	甘肃	3A	108.581008458992	35.4466274936502	
宁县印象义渠莲花池景区	甘肃	3A	108.115101228275	35.595839096362	
环县山城堡战役纪念园	甘肃	3A	107.042888981737	36.9643049321708	
庆阳黑老锅景区	甘肃	3A	107.646564028517	35.4583748726319	
定西市通渭温泉度假区	甘肃	3A	105.176213994717	35.2062849010829	
陇西仁寿山森林公园	甘肃	3A	104.631515309753	35.0165568246424	
岷县狼渡湿地草原	甘肃	3A	104.650551481476	34.361230002021	
临洮平长人家	甘肃	3A	103.813372517383	35.5644477251375	
甘肃洮河石文化博览园景区	甘肃	3A	98.5457929984376	39.7608880747535	
中共中央西北局岷州会议纪念馆	甘肃	3A	103.905614030539	34.4559120318475	
礼县秦文化博物馆旅游景区	甘肃	3A	105.19627396523	34.1939160318584	
宕昌县牛头寺旅游景区	甘肃	3A	104.682901528993	33.9597165398286	
礼县祁山武侯祠旅游景区	甘肃	3A	105.403093447878	34.2350300587728	
文县碧口古镇旅游景区	甘肃	3A	105.252817356402	32.7559251124554	
文县白马河民俗风情旅游景区	甘肃	3A	104.658788	32.965294	
武都区朝阳洞旅游景区	甘肃	3A	106.390026048962	33.7107018330131	
成县陈院生态园旅游景区	甘肃	3A	105.978734984777	33.8432360672551	
康县凤凰谷旅游景区	甘肃	3A	105.606419510228	33.3628497903294	
徽县花映三泉生态旅游景区	甘肃	3A	106.199439845184	33.8631622775505	
徽县稻坪古村生态旅游景区	甘肃	3A	105.978734984777	33.8432360672551	
夏河县熊猫沟景区	甘肃	3A	102.662234340264	35.1524103540283	
羚牦牛乳产业园工业旅游观光景区	甘肃	3A	102.983960841713	35.0311699543273	
米拉日巴佛阁景区	甘肃	3A	102.919220772083	35.0122114629159	
甘肃舟曲特大山洪泥石流灾害纪念园景区	甘肃	3A	104.378009542293	33.7884741917682	
巴寨沟景区	甘肃	3A	102.916673806471	34.9804349976055	
迭部县腊子口红色旅游景区	甘肃	3A	103.901388491251	34.1295179175282	
俄界会议遗址景区	甘肃	3A	103.325827262864	33.8790510583645	
茨日那毛主席旧居景区	甘肃	3A	103.618085301211	33.9548899634085	
扎尕那景区	甘肃	3A	103.198080673579	34.2435022846852	
玛曲县阿万仓贡赛尔喀木道景区	甘肃	3A	101.691049394092	33.7742160575654	
外香寺景区	甘肃	3A	100.243090954432	39.3121054802084	
盛世旅游度假村	甘肃	3A	103.226950775381	35.821016470258	
临夏市枹罕山庄	甘肃	3A	103.142606984608	35.5739032620318	
临夏市东郊公园	甘肃	3A	103.255895975524	35.618404916266	
临夏市东公馆	甘肃	3A	103.222007849312	35.5969175433635	
甘肃莲花山国家森林公园	甘肃	3A	103.772896398223	34.9462665677562	
临夏县关滩沟景区	甘肃	3A	102.84272862062	35.5426766424611	
日月山旅游区	青海	3A	101.100621209515	36.4482723817732	
乌兰县金子海风景区	青海	3A	97.8771357886941	36.7267992968282	
天峻县神湖之源旅游风景区	青海	3A	99.0292443154253	37.3069021034432	
青海大漠红枸杞工业旅游景区	青海	3A	96.4980442341765	36.4179243278998	
可鲁克湖—托素湖高原生态旅游景区	青海	3A	96.9014044285056	37.2912742993285	
平安峡群寺森林公园	青海	3A	101.914980428908	36.3296486248309	
民和县金三川民俗风情游览区	青海	3A	102.807844	35.882172	
民和县七里寺景区	青海	3A	102.711153004098	36.0908009036995	
民和药泉山旅游景区 	青海	3A	102.702364	36.272624	
乐都柳湾彩陶旅游景区	青海	3A	102.569114913133	36.452197213339	
乐都区河湟碑林景区	青海	3A	102.400802014814	36.4837139374164	
化隆县夏琼寺	青海	3A	101.884400851721	36.1541504746571	
浦宁之珠（高原明珠）	青海	3A	101.755964992618	36.6265609166124	
西宁市人民公园	青海	3A	101.769030217446	36.6448606390054	
西宁市南山旅游风景区	青海	3A	101.780707560262	36.6064981304544	
中华枸杞养生苑	青海	3A	101.87258903257	36.5697736821854	
西宁市红叶谷休闲生态旅游景区	青海	3A	101.899036314581	36.5571554730155	
青海赞普林卡旅游景区	青海	3A	101.274888525907	36.6867087713493	
青海牦牛文化博物馆暨臧宝工业旅游景区	青海	3A	101.754297917252	36.6955771745836	
西宁湟源大黑沟旅游景区	青海	3A	101.381833952803	36.6798828420636	
西宁市麒麟湾	青海	3A	101.772796992111	36.6246009211414	
青海多巴国家高原体育训练基地	青海	3A	101.514456544396	36.6692202790609	
西宁市东关清真大寺	青海	3A	101.803816649168	36.6214311368327	
大通娘娘山景区	青海	3A	101.468806275329	36.9352427633801	
西宁市大通国家森林公园鹞子沟景区	青海	3A	101.837406987102	37.0472149539458	
玛沁县喇日寺格萨尔文化产业园旅游景区	青海	3A	100.250918968307	34.4770459692942	
青海可可西里工业旅游景区	青海	3A	101.683420534548	36.5442371911173	
拉加寺旅游景区	青海	3A	100.662405503771	34.6940578121064	
东格措钠湖生态旅游区	青海	3A	97.2343634318816	32.2550508961281	
星星海生态旅游景区	青海	3A	98.1273869952914	34.8415049596306	
西北骄集团	青海	3A	101.752420368906	36.6899315546949	
久治白玉旅游景区	青海	3A	101.049269215715	33.2040160351013	
久治县德合龙寺景区	青海	3A	100.17483051534	33.7999571830718	
北山土楼观	青海	3A	101.791790584153	36.6491884591567	
治多县贡萨寺旅游景区	青海	3A	95.4920969308712	33.8519600814473	
龙恩寺—德尔文格萨尔文化史诗村旅游景区	青海	3A	101.192918597274	36.5581730131737	
官仓峡旅游景区	青海	3A	101.365127266928	36.8884327800415	
玉树结古寺旅游景区	青海	3A	97.0224558569943	33.0145157432293	
查朗寺旅游景区	青海	3A	99.5117639997685	33.7352361008742	
玉树当卡寺旅游景区	青海	3A	97.1180609853019	33.0156931188932	
格萨尔林卡旅游景区	青海	3A	100.250918968307	34.4770459692942	
兴海赛宗寺文化旅游区	青海	3A	99.8085277588921	35.5072425638321	
勒巴沟—文成公主庙景区	青海	3A	97.0828898991614	32.9012717310473	
狮龙宫殿旅游景区	青海	3A	99.658160579238	33.7616120476716	
兴海县图旦达杰民俗文化旅游景区	青海	3A	99.9951435421459	35.5955266683046	
玉树新寨嘉那嘛呢景区	青海	3A	97.0665349897245	33.0240220912942	
多尕麻格萨尔王莲花圣殿旅游景区	青海	3A	102.53525265812	35.9413874389795	
贵德黄河奇石苑	青海	3A	101.397423775437	36.0383792544253	
囊谦县达那河谷生态旅游景区	青海	3A	96.492345024699	32.2134070798807	
白扎寺旅游景区	青海	3A	101.700355749345	36.2393190323217	
共和县千卜录寺藏传佛教文化与民俗旅游景区	青海	3A	100.620745238288	36.2838078373401	
囊谦县尕尔寺大峡谷生态旅游景区	青海	3A	96.4567029569797	32.2048450444513	
玛柯河原始森林生态旅游景区	青海	3A	101.365127266928	36.8884327800415	
河南县瀞渡工业旅游景区	青海	3A	101.683420534548	36.5442371911173	
称多县尕朵觉悟神山旅游景区	青海	3A	96.6965031874434	33.6730178673455	
西宁市上山庄花海景区	青海	3A	101.685782988209	36.44587488384	
西宁市慕容古寨景区	青海	3A	101.49607200349	36.79247192058	
西宁市马佳肴民族文化产业园	青海	3A	101.681934557574	36.5418562437467	
西宁市鳌林景区	青海	3A	101.704471964853	36.636636561892	
西宁市体育公园景区	青海	3A	101.75001299997	36.665490884961	
湟中八瓣莲花非物质文化遗产传承体验中心	青海	3A	101.586580954809	36.4965427569254	
湟源宗家沟文化旅游景区	青海	3A	101.192918597274	36.5581730131737	
大通边麻沟花海景区	青海	3A	101.839288128671	36.9750976514547	
乐都卯寨景区	青海	3A	102.555360867639	36.4696185965018	
化隆雄先岗山生态旅游景区	青海	3A	101.77468478114	36.2507965347191	
平安袁家村景区	青海	3A	102.154299976093	36.505238870376	
民和七里花海景区	青海	3A	102.725585629575	36.0860620978573	
德令哈巴音河景区	青海	3A	97.3835109821448	37.3649499975502	
都兰海寺花海景区	青海	3A	98.2421079750208	36.3607988942988	
盐州古城历史文化旅游区	宁夏	3A	107.40230919086	37.8073182396346	
平罗玉皇阁景区	宁夏	3A	106.551075967571	38.9174338395198	
中卫高庙景区	宁夏	3A	105.195646409	37.5244756408197	
盐池革命历史纪念园	宁夏	3A	107.38464796555	37.7759452732145	
阅海国家湿地公园	宁夏	3A	106.200838057711	38.5521803274381	
森淼生态旅游区	宁夏	3A	106.184493029634	38.4259756334123	
黄河坛旅游区	宁夏	3A	105.955046219326	37.8483945770013	
同心红军西征纪念园	宁夏	3A	105.9222692072	36.9684734386578	
宁夏园艺产业园	宁夏	3A	106.330032356156	38.5891850652305	
